

Starting up round ID . 21:39:31
---------------------
[22:38:22]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (17,19,13)
[22:38:22]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (17,19,13)
[22:38:22]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (17,19,13)
[22:38:22]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (17,19,13)
[22:38:22]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (17,19,13)
[22:38:22]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (17,19,13)
[22:38:22]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (17,19,13)
[22:38:22]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (17,19,13)
[22:38:22]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (17,19,13)
[22:38:22]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (17,19,13)
[22:38:22]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (17,19,13)
[22:38:22]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (17,19,13)
[22:38:22]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (17,19,13)
[22:38:23]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (17,19,13)
[22:38:23]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (17,19,13)
[22:38:23]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (17,19,13)
[22:38:23]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (17,19,13)
[22:38:25]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,29,13)
[22:38:25]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,29,13)
[22:38:25]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,28,13)
[22:38:25]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,25,13)
[22:38:25]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,20,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:26]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (19,17,13)
[22:38:28]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (142,269,2)
[22:38:29]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (142,269,2)
[22:38:29]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:30]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:30]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:30]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:30]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:30]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:30]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:30]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:30]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:30]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:31]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:31]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:31]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:31]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:31]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:31]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:31]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:31]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:31]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:31]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (143,269,2)
[22:38:31]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (144,269,2)
[22:38:31]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (144,269,2)
[22:38:33]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (144,268,2)
[22:38:33]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (144,268,2)
[22:38:33]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (144,268,2)
[22:38:33]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (144,267,2)
[22:38:33]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (144,267,2)
[22:38:34]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (144,267,2)
[22:38:34]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 100) (144,267,2)
[22:38:34]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 83.5) (144,267,2)
[22:38:34]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 83.5) (144,267,2)
[22:38:34]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 83.5) (144,267,2)
[22:38:34]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 83.5) (144,267,2)
[22:38:34]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 83.5) (144,267,2)
[22:38:34]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 83.5) (144,267,2)
[22:38:34]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 83.5) (144,267,2)
[22:38:34]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 83.5) (144,267,2)
[22:38:35]ATTACK: supper noob shot Vegeta(momo1911) with The death bolt (NEWHP: 33.5) (144,267,2)
[22:38:35]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 33.5) (144,266,2)
[22:38:35]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: 33.5) (144,266,2)
[22:38:35]ATTACK: supper noob shot Vegeta(momo1911) with The death bolt (NEWHP: -16.5) (144,266,2)
[22:38:35]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -16.5) (144,266,2)
[22:38:35]ATTACK: supper noob shot Vegeta(momo1911) with The death bolt (NEWHP: -66.5) (144,266,2)
[22:38:35]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -66.5) (144,266,2)
[22:38:36]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -66.5) (144,266,2)
[22:38:36]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -66.5) (144,266,2)
[22:38:36]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -66.5) (144,266,2)
[22:38:36]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -67.5) (144,266,2)
[22:38:36]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -67.5) (144,266,2)
[22:38:36]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -67.5) (144,266,2)
[22:38:36]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -67.5) (144,266,2)
[22:38:36]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -67.5) (144,266,2)
[22:38:36]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -67.5) (144,266,2)
[22:38:37]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -67.5) (144,266,2)
[22:38:37]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -67.5) (144,266,2)
[22:38:37]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -67.5) (144,266,2)
[22:38:37]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -67.5) (144,266,2)
[22:38:37]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -67.5) (144,266,2)
[22:38:37]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -67.5) (144,266,2)
[22:38:37]ATTACK: supper noob shot Vegeta(momo1911) with The death bolt (NEWHP: -115.16) (144,266,2)
[22:38:38]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -115.16) (144,266,2)
[22:38:38]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -115.16) (144,266,2)
[22:38:38]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -115.16) (144,266,2)
[22:38:38]ATTACK: supper noob fired at Vegeta(momo1911) with The death bolt Arrival Shuttle (NEWHP: -115.16) (144,266,2)
[22:38:38]ATTACK: supper noob fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -115.16) (144,266,2)
[22:38:38]ATTACK: supper noob fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -115.16) (144,266,2)
[22:38:38]ATTACK: supper noob fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -115.16) (144,266,2)
[22:38:38]ATTACK: supper noob fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -115.16) (144,266,2)
[22:38:38]ATTACK: supper noob fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.16) (144,266,2)
[22:38:38]ATTACK: supper noob fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.16) (144,266,2)
[22:38:39]ATTACK: supper noob fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.16) (144,266,2)
[22:38:39]ATTACK: supper noob fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.16) (144,266,2)
[22:38:39]ATTACK: supper noob fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.16) (144,266,2)
[22:38:39]ATTACK: supper noob fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.16) (144,266,2)
[22:38:39]ATTACK: supper noob fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.16) (144,266,2)
[22:38:39]ATTACK: supper noob fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.16) (144,266,2)
[22:38:39]ATTACK: supper noob shot Vegeta with The death bolt (NEWHP: -116.16) (144,266,2)
[22:38:39]ATTACK: supper noob fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.16) (144,266,2)
[22:38:39]ATTACK: supper noob fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.16) (144,266,2)
[22:38:39]ATTACK: supper noob attacked Vegeta with  (NEWHP: -116.16) (144,266,2)
[22:38:40]ATTACK: supper noob fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:40]ATTACK: supper noob fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:40]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:40]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:41]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:41]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:41]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:41]ATTACK: Badass Syndrone (225)(deranging) fired at floor with The particle beam Cargo Bay   (163,239,2)
[22:38:41]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:41]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:41]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:42]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:42]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:42]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:42]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:42]ATTACK: Badass Syndrone (225)(deranging) fired at floor with The particle beam Cargo Bay   (163,239,2)
[22:38:42]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:43]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:43]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:43]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:43]ATTACK: supper noob(noober84555) shot (momo1911) with The death bolt (NEWHP: 50) (144,263,2)
[22:38:43]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:43]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:43]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:44]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:44]ATTACK: Badass Syndrone (225)(deranging) fired at floor with The particle beam Cargo Bay   (163,239,2)
[22:38:44]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:44]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:44]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:44]ATTACK: supper noob(noober84555) shot (momo1911) with The death bolt (NEWHP: 50) (144,263,2)
[22:38:44]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:44]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:45]ATTACK: supper noob(noober84555) fired at Vegeta with The death bolt Arrival Shuttle (NEWHP: -116.66) 
[22:38:46]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (140,264,2)
[22:38:46]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (140,264,2)
[22:38:46]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (140,264,2)
[22:38:46]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (140,264,2)
[22:38:46]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (140,264,2)
[22:38:46]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (140,264,2)
[22:38:46]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (140,264,2)
[22:38:46]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (140,264,2)
[22:38:46]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (140,264,2)
[22:38:46]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (140,264,2)
[22:38:46]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (140,264,2)
[22:38:46]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (140,264,2)
[22:38:46]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (140,264,2)
[22:38:46]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (140,264,2)
[22:38:46]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (140,264,2)
[22:38:46]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (140,264,2)
[22:38:46]ATTACK: Badass Syndrone (225)(deranging) fired at floor with The particle beam Cargo Bay   (167,223,2)
[22:38:47]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,264,2)
[22:38:47]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,264,2)
[22:38:47]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,264,2)
[22:38:47]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,264,2)
[22:38:48]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,264,2)
[22:38:48]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,264,2)
[22:38:48]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,264,2)
[22:38:48]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,264,2)
[22:38:48]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,264,2)
[22:38:48]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,264,2)
[22:38:48]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,264,2)
[22:38:48]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,264,2)
[22:38:48]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,264,2)
[22:38:48]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,264,2)
[22:38:48]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,264,2)
[22:38:48]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,264,2)
[22:38:49]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:49]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:49]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:49]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:49]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:49]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:49]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:49]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:49]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:49]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:49]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:50]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:50]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:50]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:50]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:50]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:50]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:50]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:50]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:50]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:50]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:50]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:50]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:50]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,259,2)
[22:38:51]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,255,2)
[22:38:51]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,255,2)
[22:38:51]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,255,2)
[22:38:51]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,255,2)
[22:38:51]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,255,2)
[22:38:51]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,255,2)
[22:38:51]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,255,2)
[22:38:51]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,255,2)
[22:38:51]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,255,2)
[22:38:51]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,255,2)
[22:38:51]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,255,2)
[22:38:51]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,255,2)
[22:38:51]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,255,2)
[22:38:51]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,255,2)
[22:38:51]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,255,2)
[22:38:51]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,255,2)
[22:38:51]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,255,2)
[22:38:51]ATTACK: supper noob(noober84555) fired at wall with The death bolt Arrival Shuttle Hallway   (139,255,2)
